,GeoName,year,Gross domestic product (GDP) by state,Quantity indexes for real GDP by state,Real GDP by state,pce   Clothing and footwear,pce   Food and beverages purchased for off-premises consumption,pce   Furnishings and durable household equipment,pce   Gasoline and other energy goods,pce   Motor vehicles and parts,pce   Other durable goods,pce   Other nondurable goods,pce   Recreational goods and vehicles,pce  Durable goods,pce  Financial services and insurance,pce  Food services and accommodations,pce  Health care,pce  Household consumption expenditures (for services),pce  Housing and utilities,pce  Nondurable goods,pce  Other services,pce  Recreation services,pce  Transportation services,pce Final consumption expenditures of nonprofit institutions serving households (NPISHs),pce Goods,pce Gross output of nonprofit institutions,pce Less: Receipts from sales of goods and services by nonprofit institutions,pce Services,pcePersonal consumption expenditures,Per capita personal income (dollars) ,Personal income (thousands of dollars),Population (persons) ,Disposable personal income (thousands of dollars),Per capita disposable personal income (dollars) ,Employer contributions for employee pension and insurance funds ,Employer contributions for government social insurance,Farm proprietors employment ,Farm proprietors' income,Imputed interest receipts ,Imputed rent,Monetary interest receipts,Monetary rent,Nonfarm proprietors employment,Nonfarm proprietors' income,Average nonfarm proprietors' income,Average wages and salaries,Income maintenance benefits ,Per capita dividends ,Per capita income maintenance benefits ,Per capita interest ,Per capita rent ,Per capita retirement and other ,Per capita unemployment insurance compensation ,Personal dividend income,Personal interest income,Proprietors employment,Proprietors' income,Rental income of persons,Retirement and other,Supplements to wages and salaries,Unemployment insurance compensation,Wage and salary employment,Wages and salaries,Average earnings per job (dollars),"Dividends, interest, and rent",Earnings by place of work,Net earnings by place of residence,"Per capita dividends, interest, and rent ",Per capita net earnings ,Per capita personal current transfer receipts ,Per capita personal income ,Personal current transfer receipts,Total employment (number of jobs),Excluding family assistance ,Family assistance ,Medicaid ,Other government retirement and disability insurance benefits ,Other medical care benefits ,Other unemployment compensation ,Railroad retirement and disability benefits,Unemployment compensation for Federal civilian employees (UCFE),Unemployment compensation for railroad employees,Unemployment compensation for veterans (UCX),Workers' compensation,Earned Income Tax Credit (EITC),Excluding Social Security benefits,Excluding state unemployment insurance compensation,Medicare benefits,Military medical insurance benefits ,Other assistance to veterans 1,Other income maintenance benefits,Public assistance medical care benefits ,Social Security benefits,State unemployment insurance compensation,Supplemental Nutrition Assistance Program (SNAP),Supplemental security income (SSI) benefits,Veterans' life insurance benefits,Veterans' pension and disability benefits,Veterans' readjustment benefits ,Education and training assistance 1,Income maintenance benefits,Medical benefits,Other transfer receipts of individuals from governments 1,Receipts from businesses,Receipts from state and local governments,Receipts from the Federal government,Retirement and disability insurance benefits,Veterans' benefits,Current transfer receipts of individuals from businesses 1,Current transfer receipts of individuals from governments,Current transfer receipts of nonprofit institutions,Personal current transfer receipts (thousands of dollars),Rental income of persons ,"Dividends, interest, and rent (thousands of dollars)",Cattle and calves,Corn,Hogs and pigs,Oats,Other grains,Sheep and other livestock,Sorghum,Soybeans,Wheat,Cotton,Dairy products,Fruits and nuts,"Greenhouse, nursery and mushroom products","Hay, silage, etc.",Meat animals and other livestock,Other crops,Poultry and poultry products,Tobacco,Total grains,Vegetables,All other production expenses ,Cash receipts: Crops,Cash receipts: Livestock and products,Feed purchased,Fertilizer and lime (incl. ag. chemicals 1978-fwd.),Government payments,Hired farm labor expenses ,Imputed and miscellaneous income received ,Less: Net income of corporate farms,Less: Production expenses,Livestock purchased,Petroleum products purchased,Plus: Farm supplements to wages and salaries,Plus: Farm wages and salaries,Plus: Statistical adjustment,Plus: Value of inventory change,Seed purchased,Value of inventory change: crops,Value of inventory change: livestock,Value of inventory change: materials and supplies,Cash receipts and other income,Cash receipts from marketings (thousands of dollars),Equals: Farm earnings,Equals: Farm proprietors' income,Equals: Net income including corporate farms,Equals: Realized net income,Other income,Production expenses,Value of inventory change,Employee and self-employed contributions for government social insurance,Equals: Net earnings by place of residence,Farm income ,Less: Contributions for government social insurance ,Nonfarm personal income ,Plus: Adjustment for residence ,"Plus: Dividends, interest, and rent ",Plus: Personal current transfer receipts,Proprietors' income ,Total employment,Income taxes (gross) ,Less: Refunds,Income taxes (net of refunds) ,Other taxes,Other taxes ,Federal government ,Less: Personal current taxes,Local governments,State and local personal property taxes,State governments,Equals: Disposable personal income,Personal current taxes,state,Top Industry,NAICS,GDP PC,Accommodation,Administrative and support services,Ambulatory health care services,Broadcasting and telecommunications,Chemical products manufacturing,Computer and electronic products manufacturing,"Federal Reserve banks, credit intermediation, and related services",Food and beverage and tobacco products manufacturing,Hospitals and nursing and residential care facilities,Insurance carriers and related activities,"Mining, except oil and gas","Motor vehicles, bodies and trailers, and parts manufacturing",Oil and gas extraction,"Publishing industries, except Internet (includes software)",Support activities for mining,contract_establish,end_establish,expand_establish,net_change,open_establish,total_contract,total_expand
836,Oregon,2014,197733,104.742,189816,1079,3176,983,1119,1095,536,2868,1301,3916,2313,2246,5772,22237,6950,8242,2374,1512,1070,1034,12158,3902,2867,23271,35429,39582,155147986,3919664,135645080,34606,12365723,7184401,32748,570404,9305635,5278208,4604297,2500779,476221,11211344,23542,45775,3236448,2252,826,3549,1985,6756,282,8826753,13909932,508969,11781748,7778987,26480197,19550124,1104582,1751577,80178775,49329,30515672,111510647,93811087,7785,23933,7863,39582,30821227,2260546,614304,238454,5203770,10208,194672,16844,172275,13987,843,19791,384103,598567,566586,51465,6452208,91581,1930,852758,5398442,11036622,1053117,1229558,555565,17626,1146992,127169,708559,3236448,11942231,139661,207684,93217,188191,11603208,1293717,303729,30028406,489092,30821227,7778987,30515672,1007483,51186,2956,5230,29361,52705,0,0,398824,0,528304,689112,777934,364338,1063144,183341,179174,0,484601,469460,2012112,2968786,1770622,455115,498217,116092,1217952,900053,180945,4987428,331429,242885,139146,921700,75000,-16774,229718,-9839,-3690,-3245,5755553,4739408,1631250,570404,751351,768125,1016145,4987428,-16774,7016357,93811087,1557374,14200758,153590612,-3498802,30515672,30821227,11781748,2260546,14855036,2235408,12619628,160299,56264,12619628,19502906,166493,0,6716785,135645080,19502906,Oregon,Computer and electronic products manufacturing,334,0.0484266,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,600540,120566,681572,92590,132124,721106,813696
837,Pennsylvania,2014,645382,106.163,602755,1087,2747,868,1362,1345,614,2897,1122,3949,2733,2083,6695,23896,5951,8093,3518,1733,1183,1455,12043,4523,3068,25351,37394,46132,589491588,12778450,521991724,40849,53360718,22543277,54301,1372324,31145882,16068496,16206267,5808386,1362564,53573507,39318,48057,10684494,2221,836,3706,1712,7736,317,28382479,47352149,1416865,54945831,21876882,98850104,75903995,4056165,5937016,285315366,56591,97611510,416165192,378289315,7639,29604,8889,46132,113590763,7353881,2926468,544719,21227877,230058,918290,34672,700355,21816,4811,40705,494020,2016918,1424433,102004,27978229,315781,1052,3471187,22146167,39363452,3954161,2695019,2501370,61782,2132558,350862,2046161,10684494,50440177,479956,667901,299782,605212,40787885,2546254,976776,111041092,1572895,113590763,21876882,97611510,774990,652442,401716,7975,12779,130291,0,329685,59775,0,2265192,172248,753548,163406,1306997,64461,1337425,47022,1062656,141891,2953516,2405232,4909614,1511555,485402,94218,759900,807237,148328,6780775,432524,353210,89444,572433,75000,85129,284668,93667,-2537,-6001,8216301,7314846,2034201,1372324,1520655,1435526,901455,6780775,85129,24139605,378289315,1998963,46682882,587492625,8807005,97611510,113590763,54945831,7353881,60416645,9249799,51166846,113980,124975,51166846,67499864,4645067,57407,11630544,521991724,67499864,Pennsylvania,Hospitals and nursing and residential care facilities,623,0.047169649,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1664702,302204,1799308,166800,334398,1966906,2133706
838,Rhode Island,2014,52809,103.373,49412,939,2725,724,1061,1046,611,2854,815,3195,2748,2623,6959,25980,7210,7578,3929,1509,1003,1587,10773,4758,3171,27567,38340,46326,48771792,1052784,43321115,41149,3916563,1941194,1072,-1110,2814480,1482638,1367990,527496,117414,3667839,31239,48458,1140058,2527,1083,3973,1909,7761,315,2660391,4182470,118486,3666729,2010134,8170450,5857757,332095,484147,23460796,54735,8852995,32985282,30276194,8409,28758,9159,46326,9642603,602633,331942,116591,2001212,168494,9187,3754,11570,1468,174,4901,15684,185201,195748,10297,2164274,27094,233,448533,2010399,3033481,321798,298484,207840,4545,203849,35499,246369,1140058,4201767,40068,54720,24561,49584,3229229,244126,80026,9433712,128865,9642603,2010134,8852995,1462,0,462,0,0,9888,0,0,0,0,3684,2923,29663,944,11812,1067,6091,0,0,4590,40486,39187,21587,5185,4492,2179,20311,14972,-2430,81526,1091,5991,2827,17149,0,61,3970,-134,232,75000,77925,60774,18866,-1110,-3540,-3601,17151,81526,61,2181860,30276194,17174,4123054,48754618,1413966,8852995,9642603,3666729,602633,4942992,783086,4159906,7589,8037,4159906,5450677,7589,101965,1181217,43321115,5450677,Rhode Island,Hospitals and nursing and residential care facilities,623,0.046934604,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,147130,35286,160388,16782,38810,182416,199198
839,South Carolina,2014,180856,105.246,169493,1063,2679,770,1677,1251,504,2926,831,3356,2148,2177,5042,18387,4988,8345,2396,1046,591,497,11701,2821,2323,18884,30586,35307,168267898,4765862,151760573,31843,13910262,6424190,21372,556098,10269528,4908482,3614791,1608456,494250,10114228,20464,41030,4261937,1653,894,2913,1367,6963,107,7878034,13884319,515622,10670326,6516938,33182487,20334452,511511,1986153,81492383,44967,28279291,112497161,102032672,5934,21409,7964,35307,37955935,2501775,771046,150736,4899043,24837,10608,13314,147599,1938,865,9347,168493,1248204,340929,25464,9027704,383174,0,921782,4909651,14202247,486047,1354439,737512,22027,1637240,226221,1318212,4261937,14320529,159024,250445,112410,226938,14543176,1885488,366265,36999877,589793,37955935,6516938,28279291,207473,216796,52038,952,582,44299,0,135095,71724,179182,60030,79020,176406,16734,303810,136339,1414299,52855,425149,90410,986276,1156095,1778139,800749,309348,106078,193567,403671,75086,2779852,238168,130160,23755,151783,75000,-32946,121584,-40863,9080,-1163,3443983,2934234,731636,556098,631185,664131,509749,2779852,-32946,7186423,102032672,721045,13610613,167546853,3146124,28279291,37955935,10670326,2501775,15596784,3082460,12514324,80957,37447,12514324,16507325,115091,257636,3620274,151760573,16507325,South Carolina,Administrative and support services,561,0.035563976,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,584482,110982,664708,99764,130520,695464,795228
840,South Dakota,2014,44909,109.26,39884,949,2637,972,2225,1798,720,2630,1191,4680,2743,2188,7192,22051,5125,8441,2678,1263,860,1186,13121,3684,2498,23236,36357,44758,37709126,842513,34428154,40864,2779790,1200717,27811,3182831,2376080,865498,1173444,727213,115341,3791397,32871,36833,544021,3094,646,4213,1890,5968,48,2606573,3549524,143152,6974228,1592711,5027753,3980507,40104,438456,16149823,46603,7748808,27104558,24348440,9197,28900,6661,44758,5611878,581608,131602,18781,781766,1331,6273,639,34507,1971,251,266,9759,141740,45597,3127,1339693,53526,326,150383,788039,2164178,36977,161836,90062,4258,216774,29660,141494,544021,2181258,76756,43865,19688,39748,2209775,251018,64151,5444426,103301,5611878,1592711,7748808,2860292,2846211,615290,11241,219045,110851,54342,2244452,569887,0,423360,594,16029,258376,3586433,118291,182141,0,5945178,485,4591961,6338953,4191934,735887,1445486,303639,411274,1059223,321959,9619148,959736,602449,30116,251541,75000,1230193,872355,1454102,-215056,-8853,11893749,10530887,3464488,3182831,3504794,2274601,1362862,9619148,1230193,1475285,24348440,3447590,2676002,34261536,-80116,7748808,5611878,6974228,581608,3760056,588318,3171738,3740,51867,3171738,3280972,10216,0,99018,34428154,3280972,South Dakota,"Federal Reserve banks, credit intermediation, and related services",522,0.047339329,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,135708,25200,142102,10152,28958,160908,171060
841,Tennessee,2014,289266,109.397,270562,1008,2669,823,1244,1304,508,2885,968,3603,2425,2069,5671,19376,5308,7806,2292,1007,604,429,11409,2873,2445,19805,31214,38838,252091031,6490795,231655832,35690,20810102,8902606,62627,881102,12997045,6718682,5482079,2299352,779576,29809340,38238,43573,6471088,1215,997,2847,1389,7140,102,7885003,18479124,842203,30690442,9018034,46345423,29712708,662572,2848078,124098835,49997,35382161,184501985,163229787,5451,25148,8239,38838,53479083,3690281,1406149,174212,9195812,41337,190003,17987,269964,3527,1977,6411,101386,1645597,412687,29902,12792114,403950,1183,1580361,9385815,18582927,632670,2098558,1146572,25184,1740054,236384,1247103,6471088,22581879,209077,342885,153902,310703,18995614,2002805,501455,52170138,807490,53479083,9018034,35382161,712433,573208,70272,0,75000,41868,0,815390,216045,304448,163400,7264,238792,117086,824573,45390,699376,120490,1604644,72205,1734202,2510319,1687349,560320,580831,147864,316926,424178,43686,3895815,217181,223928,26467,217845,75000,50894,262427,121527,-67981,-2652,4769710,4197668,1125414,881102,924789,873895,572042,3895815,50894,10959931,163229787,1115127,19862537,250975904,-1409661,35382161,53479083,30690442,3690281,24527201,4725424,19801777,23935,66732,19801777,20435199,107843,0,525579,231655832,20435199,Tennessee,Ambulatory health care services,621,0.041683954,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,826280,120768,937156,130644,140536,947048,1077692
842,Texas,2014,1527158,116.965,1370216,1231,2606,883,1458,1690,622,2911,930,4125,2648,2256,5096,20448,5512,8206,2724,1310,903,648,12331,2962,2314,21096,33427,43390,1148928546,26479279,1033300246,39023,84197986,40483454,224700,3703478,63623372,18200856,30002673,16507450,3641071,159190940,43721,50665,21734793,2217,821,3536,1311,5454,138,58702301,93626045,3865771,162894418,34708306,144406396,124681440,3657394,11670732,591293101,56568,187036652,878868959,792093311,7064,29914,6413,43390,169798583,15536503,4559782,390090,29412247,48551,1905507,41606,762961,31937,4498,98811,738122,7067214,1549634,176852,41405386,1355076,31569,4949872,31317754,50975226,3480542,5808022,3909685,83756,6395988,1137389,3896578,21734793,74078216,908359,1400897,628783,1269412,52524860,7648702,2050589,164448902,3299092,169798583,34708306,187036652,13794976,1170787,320410,8400,204874,417856,484114,32463,448427,1694923,1955544,180973,1381745,414217,14533242,390090,2816800,0,2349065,501060,9098851,6912073,19305586,6220000,1690000,1125450,1673728,5181717,670357,27926667,7315290,1248798,164903,1249383,75000,-224314,680000,467811,-555723,-136402,32524826,26217659,5117764,3703478,4373845,4598159,6307167,27926667,-224314,44696514,792093311,5039211,85179968,1143889335,-1595680,187036652,169798583,162894418,15536503,134498687,21374816,113123871,134996,316273,113123871,115628300,287855,332534,1884040,1033300246,115628300,Texas,Oil and gas extraction,211,0.051746726,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3226766,628712,3919948,803952,739482,3855478,4659430
843,Utah,2014,134922,108.473,124229,1019,2365,914,1276,1319,495,3291,1154,3883,2190,1783,4458,18825,5758,7952,2325,1437,874,593,11834,2960,2367,19418,31252,36092,104664413,2899961,93396290,32206,10190282,4641151,16104,175304,6013007,3529204,2448478,986948,394892,7550165,19120,42720,1884372,2232,650,2918,1557,4301,97,6473108,8461485,410996,7725469,4516152,12472307,14831433,282586,1343013,57373060,45570,19450745,79929962,70574403,6707,24336,5048,36092,14639265,1754009,825177,39553,2117856,8022,63313,4053,116430,8417,497,3818,217293,465867,341745,16785,2935286,133065,267,864730,2181169,5018694,265801,360619,193156,7880,371838,91331,676081,1884372,5249520,125302,154462,69329,139964,5360439,471316,225894,14049616,363755,14639265,4516152,19450745,581842,31620,223773,873,11190,30994,0,0,38230,0,413010,32493,91666,274575,836609,12516,159174,0,81913,11848,730820,505011,1408793,442644,74883,39206,247740,119883,47047,1893450,239269,100753,25170,195395,75000,42909,57341,27009,17229,-1329,2072893,1913804,395869,175304,222352,179443,159089,1893450,42909,4664743,70574403,382538,9305894,104281875,-49665,19450745,14639265,7725469,1754009,9971224,1800453,8170771,27113,27350,8170771,11268123,27113,34923,3035316,93396290,11268123,Utah,"Federal Reserve banks, credit intermediation, and related services",522,0.042838162,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,435370,92616,490010,72268,110244,527986,600254
844,Vermont,2014,28611,106.301,26811,855,3856,917,2212,1646,469,3219,1215,4246,2696,2527,7065,26713,7285,10141,4595,1574,969,2291,14388,5492,3200,29005,43392,45672,28592608,626044,25706457,41062,2497585,1110336,6848,113759,1785905,789558,929660,378329,98113,2323587,23683,41244,604712,2637,966,4338,1866,8146,155,1650971,2715565,104961,2437346,1167887,5099696,3607921,97135,320279,13209635,45280,5534423,19254902,17256642,8840,27565,9267,45672,5801543,425240,201885,70976,1502842,2785,8675,673,14073,447,75000,702,8593,87662,25451,1853,1181698,11058,201,272861,1511517,1922965,95282,148009,96180,2495,122790,19601,156398,604712,2704273,21348,32528,14600,29475,1948416,145087,47571,5677369,76603,5801543,1167887,5534423,82351,0,995,0,0,14878,0,0,0,0,551883,17989,25809,13579,98224,43093,16757,0,0,5608,340208,106078,666864,173841,29861,16014,105952,86465,16997,728226,14927,49253,12556,82522,0,-16439,14184,-2687,-12981,-771,875421,772942,208837,113759,130756,147195,102479,728226,-16439,1217890,17256642,204282,2328226,28388326,329966,5534423,5801543,2437346,425240,2545545,404484,2141061,1449,15003,2141061,2886151,1464,0,743626,25706457,2886151,Vermont,Hospitals and nursing and residential care facilities,623,0.042826063,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,115704,23706,117896,4336,25850,139410,143746
845,Virginia,2014,451877,103.619,424654,1183,2809,971,1396,1389,660,3212,1057,4077,2882,2350,5463,24962,7732,8600,4283,1339,912,651,12677,3677,3026,25613,38291,48496,400660395,8261689,350953209,42480,33994966,15582929,40648,299621,31851145,13270068,9630518,3853812,910249,23387038,25693,53314,5370421,2438,650,5021,2073,5772,91,20138794,41481663,950897,23686659,17123880,47687853,49577895,754624,3948870,210531135,57920,78744337,283795689,268103160,9531,32451,6514,48496,53812898,4899767,1448121,133317,7517328,66962,162965,13891,359702,8556,2440,28573,152820,1402330,579484,53460,12076230,905438,2297,1581438,7680293,19690294,701164,1421397,965256,46328,2403159,857975,1489625,5370421,20661961,300084,433968,194783,393236,20269778,3309759,634659,52156252,1021987,53812898,17123880,78744337,729489,207301,71956,606,10609,84141,0,292913,102012,65144,396857,60972,233645,118246,885586,55161,1210549,122855,613441,85080,1676145,1354544,2492992,880155,335646,110993,393934,420435,49502,3994546,328392,215066,35196,302238,75000,-35294,165208,69334,-101971,-2657,4378964,3847536,637055,299621,349124,384418,531428,3994546,-35294,16792624,268103160,623063,32375553,400037332,16683024,78744337,53812898,23686659,4899767,43472937,5980374,37492563,71526,180494,37492563,49707186,169751,563683,11481189,350953209,49707186,Virginia,Food and beverage and tobacco products manufacturing,312,0.051400386,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1094598,238378,1139558,33260,226678,1332976,1366236
846,Washington,2014,402789,106.716,374911,1060,3147,952,1052,1194,514,2943,1685,4345,2860,2229,6071,24988,7636,8202,3288,1605,1299,1200,12547,3992,2793,26188,38735,47846,333168842,6963410,299448426,43003,26282506,15179754,32466,1599274,22704892,10660942,10656380,4752679,762332,25129187,32964,53356,5408255,2915,777,4791,2214,6277,261,20299397,33361272,794798,26728461,15413621,43711453,41462260,1814280,3199080,170690069,59812,69074290,238880790,213160564,9920,30612,7315,47846,50933988,3993878,1419626,367493,7725856,34596,210733,19525,241985,15519,1595,53824,2027144,976821,2303725,90463,10204540,367333,3171,1787119,7936589,17465859,1723817,1652059,992256,31709,1860827,343625,1539403,5408255,18508462,244403,369428,165815,334754,19769584,2239332,540272,49523719,869997,50933988,15413621,69074290,1046570,126392,6068,891,175119,177778,0,0,949112,0,1295600,3231756,340516,408000,1230416,479573,301239,0,1251514,1347317,3586737,7058676,2827255,840000,1030000,191289,1890777,436777,503518,8364897,332000,335383,233404,1573153,75000,-46305,350000,40412,-57496,-29221,10513997,9885931,3405831,1599274,2102795,2149100,628066,8364897,-46305,13813504,213160564,3273451,28993258,329895391,3273032,69074290,50933988,26728461,3993878,37543239,4814758,32728481,99481,295775,32728481,33720416,118360,141552,732023,299448426,33720416,Washington,"Publishing industries, except Internet (includes software)",511,0.053840144,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1055498,198960,1200036,166610,221032,1254458,1421068
847,West Virginia,2014,72763,105.222,66800,819,2661,649,1502,1371,446,3085,795,3260,2135,2258,6466,18913,4281,8067,2384,892,498,1344,11327,3344,2000,20257,31584,34663,64207088,1852333,58028990,31328,5694663,2331050,19708,-33423,3294104,1640417,1137293,618576,150479,3561405,23667,39658,1696211,1320,916,2392,1220,8400,190,2444219,4431397,170187,3527982,2258993,15560353,8025713,352106,743781,29497236,44915,9134609,41050931,37463809,4931,20225,9506,34663,17608670,913968,267098,97534,2995669,102057,53744,5392,179903,1571,2086,4096,114392,348193,396352,13145,4128455,42875,1988,364632,3049413,6395839,338961,488328,495058,7217,650666,44125,429258,1696211,7220743,41855,97529,43775,88375,6792191,703996,142631,17236360,229679,17608670,2258993,9134609,240630,23322,1209,0,0,22373,0,12872,1894,0,30450,21706,29604,38165,264212,3029,345373,0,38088,1194,395167,131786,640035,269898,29327,17379,54152,85870,-11658,905944,97469,47420,5255,37375,0,-14207,12511,12415,-26189,-433,875070,771821,9207,-33423,-45081,-30874,103249,905944,-14207,2719278,37463809,6728,5050328,64200360,1463206,9134609,17608670,3527982,913968,5475527,1234909,4240618,21485,15591,4240618,6178098,21553,32943,1882984,58028990,6178098,West Virginia,"Mining, except oil and gas",212,0.03606263,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,238750,50866,239412,1206,51410,289616,290822
848,Wisconsin,2014,281549,107.027,263089,914,2689,837,1546,1305,496,2785,1197,3836,2538,1874,6759,22144,5887,7933,2790,1296,1000,1469,11769,4374,2904,23614,35383,42774,245382484,5736673,217281246,37876,23962822,9953697,63991,2241669,12204700,6752996,6093917,2926965,601415,15623759,25978,43375,4060041,2640,708,3190,1687,6479,215,15145811,18298617,665406,17865428,9679961,37166379,33916519,1235306,2876051,124749031,49847,43124389,176530978,159796369,7517,27855,7402,42774,42461726,3541457,700817,441132,7179399,24798,84707,30182,206547,3985,1632,8544,45204,850810,276549,44343,9746974,96426,3281,1141949,7264106,16400483,1190963,1183310,883972,25831,1015937,131447,830630,4060041,17107506,219890,302513,135781,274119,16677032,1176496,442412,41306901,712413,42461726,9679961,43124389,1835772,1825365,162364,10711,11178,179343,0,875946,91153,0,5541494,235000,187757,176909,2177479,104207,318875,0,2814353,704270,4808953,4222496,8037848,2060000,1230000,221822,1114611,1144327,328645,10942926,440174,549188,122745,815549,75000,-113249,740000,11775,-123274,-1750,13626493,12260344,3179963,2241669,2570318,2683567,1366149,10942926,-113249,10553849,159796369,3130150,20507546,242252334,3772937,43124389,42461726,17865428,3541457,24230411,3675223,20555188,29770,82310,20555188,28101238,30594,0,7515456,217281246,28101238,Wisconsin,Insurance carriers and related activities,524,0.045860902,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,843394,150580,901124,65944,158794,993974,1059918
849,Wyoming,2014,40457,93.971,34971,817,3029,771,3228,1613,501,2811,1107,3992,3079,2906,5348,23193,6201,9885,3590,1097,973,652,13877,3414,2761,23845,37722,52749,30717840,582341,27297759,46876,2475054,1352272,10185,25713,2818958,721414,1677416,524809,90711,3379528,37256,45834,246383,5052,423,7721,2140,5903,162,2941891,4496374,100896,3405241,1246223,3437518,3827326,94321,299528,13728668,52348,8684488,20961235,18255130,14913,31348,6488,52749,3778222,400424,49537,16179,553096,1925,18926,75000,79503,3442,838,1220,165250,83330,246678,5505,795975,36131,0,65716,572022,1406747,88816,55674,41663,2292,133919,15640,91754,246383,1404128,18944,30758,13805,27871,1653425,151851,44982,3660806,72434,3778222,1246223,8684488,1057010,43345,75953,1434,72879,38502,0,0,16776,0,25467,256,8987,225992,1171465,59777,25128,0,134434,509,828037,429955,1222060,232043,73981,46043,190057,165169,5003,1821244,354205,105787,18718,146832,75000,-11266,37134,20356,-30448,-1174,1863227,1652015,191263,25713,30717,41983,211212,1821244,-11266,1152844,18255130,180270,2505116,30537570,-200989,8684488,3778222,3405241,400424,3817348,540782,3276566,7446,38557,3276566,3420081,16428,42294,84793,27297759,3420081,Wyoming,"Mining, except oil and gas",212,0.060052443,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,121916,21166,125036,8920,26966,143082,152002
850,Alabama,2015,197535,106.041,179832,989,2473,742,1311,1435,556,3154,852,3585,2290,1793,5235,17940,4894,7928,2147,963,619,418,11513,2967,2549,18359,29872,36903,178612937,4840037,162079781,33487,14290079,6381656,38639,1498889,10386577,4829941,3688207,1506140,518070,11102224,21430,42641,4715262,2110,974,2908,1309,7513,56,10213505,14074784,556709,12601113,6336081,36362821,20671735,268992,1997408,85171508,46374,30624370,118444356,106641492,6327,22033,8543,36903,41347075,2554117,734639,126627,5362231,59093,119998,3591,220968,1220,1780,3135,93919,1474436,373980,9726,10183359,373483,1522,861266,5482229,15319372,259266,1292515,1087045,20415,1764846,199016,1146536,4715262,16039071,451672,267789,117538,231942,15693352,1985799,429122,40300684,617269,41347075,6336081,30624370,1035686,182979,65026,2782,75000,234301,0,180723,103853,328120,30024,15580,167525,56845,1335013,170055,4327553,0,470338,40313,1875039,1248776,5692590,2211784,303228,118423,173107,691132,142905,5872539,949381,213247,19471,127597,75000,-236587,146753,-171822,-78002,13237,7750921,6941366,1645957,1498889,1641795,1878382,809555,5872539,-236587,7703386,106641492,1639615,14085042,176973322,2282178,30624370,41347075,12601113,2554117,16223500,3404216,12819284,125937,18814,12819284,16533156,236235,131891,3345746,162079781,16533156,Alabama,Ambulatory health care services,621,0.037155088,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,565384,99502,597918,57584,124552,664886,722470
851,Alaska,2015,58067,98.251,49630,965,3993,1021,1438,1122,603,3661,1401,4147,3397,3286,9163,30915,7812,10058,4605,1549,1103,2142,14205,5133,2991,33057,47262,54621,40242478,736759,36668388,49770,5030252,1574092,651,-5209,2438294,855578,675543,559416,94707,3189911,33682,56353,901347,2909,1223,4226,1921,7464,157,2143097,3113837,95358,3184702,1414994,5498945,6604344,115777,366309,20642637,65917,6671928,30431683,27054481,9056,36721,8844,54621,6516069,461667,411833,58230,1630142,2331,2567,84,4121,2715,333,1631,20205,106550,26657,4763,747960,94699,1126,470063,1632709,1215409,111014,171929,152805,2600,231365,66050,65128,901347,2475368,1258791,40169,17631,34792,1242066,301141,63859,6359618,92592,6516069,1414994,6671928,2933,0,457,120,834,10977,0,0,0,0,723,387,12038,4582,14367,654,1215,0,954,6562,31922,25177,16305,5377,3540,10043,21061,10558,-1824,71200,1136,5438,3094,17158,0,2084,2726,1755,163,166,62083,41482,15043,-5209,-7033,-9117,20601,71200,2084,1551003,27054481,13693,3125095,40228785,-252107,6671928,6516069,3184702,461667,4003653,525644,3478009,5388,37064,3478009,3574090,16302,3631,76148,36668388,3574090,Alaska,Oil and gas extraction,211,0.067362598,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,177032,31932,164926,-6572,37466,208964,202392
